image_id,num_detections,tier
uav0000268_05773_v_frame0000312,17,Sedang
uav0000268_05773_v_frame0000313,17,Sedang
uav0000268_05773_v_frame0000314,16,Sedang
uav0000268_05773_v_frame0000315,16,Sedang
uav0000268_05773_v_frame0000316,17,Sedang
uav0000268_05773_v_frame0000317,17,Sedang
uav0000268_05773_v_frame0000318,17,Sedang
uav0000268_05773_v_frame0000319,17,Sedang
uav0000268_05773_v_frame0000320,18,Sedang
uav0000268_05773_v_frame0000321,18,Sedang
uav0000268_05773_v_frame0000322,21,Sedang
uav0000268_05773_v_frame0000323,16,Sedang
uav0000268_05773_v_frame0000324,16,Sedang
uav0000268_05773_v_frame0000325,16,Sedang
uav0000268_05773_v_frame0000326,16,Sedang
uav0000268_05773_v_frame0000327,16,Sedang
uav0000268_05773_v_frame0000328,16,Sedang
uav0000268_05773_v_frame0000329,16,Sedang
uav0000268_05773_v_frame0000330,16,Sedang
uav0000268_05773_v_frame0000331,16,Sedang
uav0000268_05773_v_frame0000332,16,Sedang
uav0000268_05773_v_frame0000333,16,Sedang
uav0000268_05773_v_frame0000334,16,Sedang
uav0000268_05773_v_frame0000335,16,Sedang
uav0000268_05773_v_frame0000336,16,Sedang
uav0000268_05773_v_frame0000337,16,Sedang
uav0000268_05773_v_frame0000338,16,Sedang
uav0000268_05773_v_frame0000339,16,Sedang
uav0000268_05773_v_frame0000340,16,Sedang
uav0000268_05773_v_frame0000341,16,Sedang
uav0000268_05773_v_frame0000342,16,Sedang
uav0000268_05773_v_frame0000343,17,Sedang
uav0000268_05773_v_frame0000344,17,Sedang
uav0000268_05773_v_frame0000345,17,Sedang
uav0000268_05773_v_frame0000346,17,Sedang
uav0000268_05773_v_frame0000347,17,Sedang
uav0000268_05773_v_frame0000348,17,Sedang
uav0000268_05773_v_frame0000349,17,Sedang
uav0000268_05773_v_frame0000350,17,Sedang
uav0000268_05773_v_frame0000351,17,Sedang
uav0000268_05773_v_frame0000352,17,Sedang
uav0000268_05773_v_frame0000353,17,Sedang
uav0000268_05773_v_frame0000354,16,Sedang
uav0000268_05773_v_frame0000355,16,Sedang
uav0000268_05773_v_frame0000356,16,Sedang
uav0000268_05773_v_frame0000357,16,Sedang
uav0000268_05773_v_frame0000358,16,Sedang
uav0000268_05773_v_frame0000359,16,Sedang
uav0000268_05773_v_frame0000360,16,Sedang
uav0000268_05773_v_frame0000361,16,Sedang
uav0000268_05773_v_frame0000362,16,Sedang
uav0000268_05773_v_frame0000363,16,Sedang
uav0000268_05773_v_frame0000364,16,Sedang
uav0000268_05773_v_frame0000365,16,Sedang
uav0000268_05773_v_frame0000366,16,Sedang
uav0000268_05773_v_frame0000367,16,Sedang
uav0000268_05773_v_frame0000368,16,Sedang
uav0000268_05773_v_frame0000369,16,Sedang
uav0000268_05773_v_frame0000370,16,Sedang
uav0000268_05773_v_frame0000371,16,Sedang
uav0000268_05773_v_frame0000372,16,Sedang
uav0000268_05773_v_frame0000373,16,Sedang
uav0000268_05773_v_frame0000374,16,Sedang
uav0000268_05773_v_frame0000375,16,Sedang
uav0000268_05773_v_frame0000376,16,Sedang
uav0000268_05773_v_frame0000377,16,Sedang
uav0000268_05773_v_frame0000378,16,Sedang
uav0000268_05773_v_frame0000379,16,Sedang
uav0000268_05773_v_frame0000380,16,Sedang
uav0000268_05773_v_frame0000381,16,Sedang
uav0000268_05773_v_frame0000382,16,Sedang
uav0000268_05773_v_frame0000383,16,Sedang
uav0000268_05773_v_frame0000384,16,Sedang
uav0000268_05773_v_frame0000385,16,Sedang
uav0000268_05773_v_frame0000386,16,Sedang
uav0000268_05773_v_frame0000387,16,Sedang
uav0000268_05773_v_frame0000388,16,Sedang
uav0000268_05773_v_frame0000389,16,Sedang
uav0000268_05773_v_frame0000390,16,Sedang
uav0000268_05773_v_frame0000391,16,Sedang
uav0000268_05773_v_frame0000392,16,Sedang
uav0000268_05773_v_frame0000393,16,Sedang
uav0000268_05773_v_frame0000394,16,Sedang
uav0000268_05773_v_frame0000395,16,Sedang
uav0000268_05773_v_frame0000396,16,Sedang
uav0000268_05773_v_frame0000397,16,Sedang
uav0000268_05773_v_frame0000398,16,Sedang
uav0000268_05773_v_frame0000399,16,Sedang
uav0000268_05773_v_frame0000400,15,Rendah
uav0000268_05773_v_frame0000401,15,Rendah
uav0000268_05773_v_frame0000402,15,Rendah
uav0000268_05773_v_frame0000403,15,Rendah
uav0000268_05773_v_frame0000404,15,Rendah
uav0000268_05773_v_frame0000405,15,Rendah
uav0000268_05773_v_frame0000406,15,Rendah
uav0000268_05773_v_frame0000407,14,Rendah
uav0000268_05773_v_frame0000408,14,Rendah
uav0000268_05773_v_frame0000409,14,Rendah
uav0000268_05773_v_frame0000410,14,Rendah
uav0000268_05773_v_frame0000411,14,Rendah
uav0000268_05773_v_frame0000412,14,Rendah
uav0000268_05773_v_frame0000413,14,Rendah
uav0000268_05773_v_frame0000414,14,Rendah
uav0000268_05773_v_frame0000415,14,Rendah
uav0000268_05773_v_frame0000416,14,Rendah
uav0000268_05773_v_frame0000417,14,Rendah
uav0000268_05773_v_frame0000418,14,Rendah
uav0000268_05773_v_frame0000419,14,Rendah
uav0000268_05773_v_frame0000420,14,Rendah
uav0000268_05773_v_frame0000421,14,Rendah
uav0000268_05773_v_frame0000422,14,Rendah
uav0000268_05773_v_frame0000423,14,Rendah
uav0000268_05773_v_frame0000424,14,Rendah
uav0000268_05773_v_frame0000425,14,Rendah
uav0000268_05773_v_frame0000426,14,Rendah
uav0000268_05773_v_frame0000427,14,Rendah
uav0000268_05773_v_frame0000428,14,Rendah
uav0000268_05773_v_frame0000429,14,Rendah
uav0000268_05773_v_frame0000430,14,Rendah
uav0000268_05773_v_frame0000431,14,Rendah
uav0000268_05773_v_frame0000432,14,Rendah
uav0000268_05773_v_frame0000433,14,Rendah
uav0000268_05773_v_frame0000434,14,Rendah
uav0000268_05773_v_frame0000435,14,Rendah
uav0000268_05773_v_frame0000436,14,Rendah
uav0000268_05773_v_frame0000437,13,Rendah
uav0000268_05773_v_frame0000438,12,Rendah
uav0000268_05773_v_frame0000439,12,Rendah
uav0000268_05773_v_frame0000440,13,Rendah
uav0000268_05773_v_frame0000441,13,Rendah
uav0000268_05773_v_frame0000442,13,Rendah
uav0000268_05773_v_frame0000443,13,Rendah
uav0000268_05773_v_frame0000444,13,Rendah
uav0000268_05773_v_frame0000445,13,Rendah
uav0000268_05773_v_frame0000446,13,Rendah
uav0000268_05773_v_frame0000447,15,Rendah
uav0000268_05773_v_frame0000448,15,Rendah
uav0000268_05773_v_frame0000449,15,Rendah
uav0000268_05773_v_frame0000450,15,Rendah
uav0000268_05773_v_frame0000451,15,Rendah
uav0000268_05773_v_frame0000452,15,Rendah
uav0000268_05773_v_frame0000453,15,Rendah
uav0000268_05773_v_frame0000454,15,Rendah
uav0000268_05773_v_frame0000455,16,Sedang
uav0000268_05773_v_frame0000456,15,Rendah
uav0000268_05773_v_frame0000457,15,Rendah
uav0000268_05773_v_frame0000458,16,Sedang
uav0000268_05773_v_frame0000459,16,Sedang
uav0000268_05773_v_frame0000460,16,Sedang
uav0000268_05773_v_frame0000461,16,Sedang
uav0000268_05773_v_frame0000462,16,Sedang
uav0000268_05773_v_frame0000463,16,Sedang
uav0000268_05773_v_frame0000464,16,Sedang
uav0000268_05773_v_frame0000465,16,Sedang
uav0000268_05773_v_frame0000466,16,Sedang
uav0000268_05773_v_frame0000467,17,Sedang
uav0000268_05773_v_frame0000468,17,Sedang
uav0000268_05773_v_frame0000469,17,Sedang
uav0000268_05773_v_frame0000470,17,Sedang
uav0000268_05773_v_frame0000471,17,Sedang
uav0000268_05773_v_frame0000472,17,Sedang
uav0000268_05773_v_frame0000473,17,Sedang
uav0000268_05773_v_frame0000474,17,Sedang
uav0000268_05773_v_frame0000475,17,Sedang
uav0000268_05773_v_frame0000476,17,Sedang
uav0000268_05773_v_frame0000477,17,Sedang
uav0000268_05773_v_frame0000478,17,Sedang
uav0000268_05773_v_frame0000479,17,Sedang
uav0000268_05773_v_frame0000480,17,Sedang
uav0000268_05773_v_frame0000481,17,Sedang
uav0000268_05773_v_frame0000482,17,Sedang
uav0000268_05773_v_frame0000483,17,Sedang
uav0000268_05773_v_frame0000484,17,Sedang
uav0000268_05773_v_frame0000485,17,Sedang
uav0000268_05773_v_frame0000486,17,Sedang
uav0000268_05773_v_frame0000487,17,Sedang
uav0000268_05773_v_frame0000488,17,Sedang
uav0000268_05773_v_frame0000489,17,Sedang
uav0000268_05773_v_frame0000490,17,Sedang
uav0000268_05773_v_frame0000491,17,Sedang
uav0000268_05773_v_frame0000492,17,Sedang
uav0000268_05773_v_frame0000493,17,Sedang
uav0000268_05773_v_frame0000494,17,Sedang
uav0000268_05773_v_frame0000495,17,Sedang
uav0000268_05773_v_frame0000496,17,Sedang
uav0000268_05773_v_frame0000497,17,Sedang
uav0000268_05773_v_frame0000498,17,Sedang
uav0000268_05773_v_frame0000499,17,Sedang
uav0000268_05773_v_frame0000500,17,Sedang
uav0000268_05773_v_frame0000501,17,Sedang
uav0000268_05773_v_frame0000502,17,Sedang
uav0000268_05773_v_frame0000503,17,Sedang
uav0000268_05773_v_frame0000504,17,Sedang
uav0000268_05773_v_frame0000505,17,Sedang
uav0000268_05773_v_frame0000506,17,Sedang
uav0000268_05773_v_frame0000507,18,Sedang
uav0000268_05773_v_frame0000508,18,Sedang
uav0000268_05773_v_frame0000509,18,Sedang
uav0000268_05773_v_frame0000510,18,Sedang
uav0000268_05773_v_frame0000511,18,Sedang
uav0000268_05773_v_frame0000512,18,Sedang
uav0000268_05773_v_frame0000513,18,Sedang
uav0000268_05773_v_frame0000514,18,Sedang
uav0000268_05773_v_frame0000515,18,Sedang
uav0000268_05773_v_frame0000516,18,Sedang
uav0000268_05773_v_frame0000517,18,Sedang
uav0000268_05773_v_frame0000518,18,Sedang
uav0000268_05773_v_frame0000519,18,Sedang
uav0000268_05773_v_frame0000520,18,Sedang
uav0000268_05773_v_frame0000521,18,Sedang
uav0000268_05773_v_frame0000522,18,Sedang
uav0000268_05773_v_frame0000523,18,Sedang
uav0000268_05773_v_frame0000524,18,Sedang
uav0000268_05773_v_frame0000525,18,Sedang
uav0000268_05773_v_frame0000526,18,Sedang
uav0000268_05773_v_frame0000527,18,Sedang
uav0000268_05773_v_frame0000528,18,Sedang
uav0000268_05773_v_frame0000529,18,Sedang
uav0000268_05773_v_frame0000530,18,Sedang
uav0000268_05773_v_frame0000531,18,Sedang
uav0000268_05773_v_frame0000532,18,Sedang
uav0000268_05773_v_frame0000533,18,Sedang
uav0000268_05773_v_frame0000534,18,Sedang
uav0000268_05773_v_frame0000535,17,Sedang
uav0000268_05773_v_frame0000536,17,Sedang
uav0000268_05773_v_frame0000537,17,Sedang
uav0000268_05773_v_frame0000538,17,Sedang
uav0000268_05773_v_frame0000539,17,Sedang
uav0000268_05773_v_frame0000540,17,Sedang
uav0000268_05773_v_frame0000541,17,Sedang
uav0000268_05773_v_frame0000542,18,Sedang
uav0000268_05773_v_frame0000543,18,Sedang
uav0000268_05773_v_frame0000544,18,Sedang
uav0000268_05773_v_frame0000545,18,Sedang
uav0000268_05773_v_frame0000546,17,Sedang
uav0000268_05773_v_frame0000547,17,Sedang
uav0000268_05773_v_frame0000548,17,Sedang
uav0000268_05773_v_frame0000549,17,Sedang
uav0000268_05773_v_frame0000550,17,Sedang
uav0000268_05773_v_frame0000551,17,Sedang
uav0000268_05773_v_frame0000552,17,Sedang
uav0000268_05773_v_frame0000553,17,Sedang
uav0000268_05773_v_frame0000554,17,Sedang
uav0000268_05773_v_frame0000555,16,Sedang
uav0000268_05773_v_frame0000556,16,Sedang
uav0000268_05773_v_frame0000557,16,Sedang
uav0000268_05773_v_frame0000558,16,Sedang
uav0000268_05773_v_frame0000559,16,Sedang
uav0000268_05773_v_frame0000560,16,Sedang
uav0000268_05773_v_frame0000561,16,Sedang
uav0000268_05773_v_frame0000562,16,Sedang
uav0000268_05773_v_frame0000563,16,Sedang
uav0000268_05773_v_frame0000564,17,Sedang
uav0000268_05773_v_frame0000565,17,Sedang
uav0000268_05773_v_frame0000566,17,Sedang
uav0000268_05773_v_frame0000567,16,Sedang
uav0000268_05773_v_frame0000568,16,Sedang
uav0000268_05773_v_frame0000569,15,Rendah
uav0000268_05773_v_frame0000570,15,Rendah
uav0000268_05773_v_frame0000571,15,Rendah
uav0000268_05773_v_frame0000572,15,Rendah
uav0000268_05773_v_frame0000573,15,Rendah
uav0000268_05773_v_frame0000574,15,Rendah
uav0000268_05773_v_frame0000575,15,Rendah
uav0000268_05773_v_frame0000576,15,Rendah
uav0000268_05773_v_frame0000577,15,Rendah
uav0000268_05773_v_frame0000578,15,Rendah
uav0000268_05773_v_frame0000579,15,Rendah
uav0000268_05773_v_frame0000580,15,Rendah
uav0000268_05773_v_frame0000581,15,Rendah
uav0000268_05773_v_frame0000582,15,Rendah
uav0000268_05773_v_frame0000583,15,Rendah
uav0000268_05773_v_frame0000584,15,Rendah
uav0000268_05773_v_frame0000585,15,Rendah
uav0000268_05773_v_frame0000586,15,Rendah
uav0000268_05773_v_frame0000587,15,Rendah
uav0000268_05773_v_frame0000588,15,Rendah
uav0000268_05773_v_frame0000589,15,Rendah
uav0000268_05773_v_frame0000590,15,Rendah
uav0000268_05773_v_frame0000591,14,Rendah
uav0000268_05773_v_frame0000592,14,Rendah
uav0000268_05773_v_frame0000593,14,Rendah
uav0000268_05773_v_frame0000594,14,Rendah
uav0000268_05773_v_frame0000595,14,Rendah
uav0000268_05773_v_frame0000596,14,Rendah
uav0000268_05773_v_frame0000597,14,Rendah
uav0000268_05773_v_frame0000598,14,Rendah
uav0000268_05773_v_frame0000599,14,Rendah
uav0000268_05773_v_frame0000600,14,Rendah
uav0000268_05773_v_frame0000601,14,Rendah
uav0000268_05773_v_frame0000602,14,Rendah
uav0000268_05773_v_frame0000603,14,Rendah
uav0000268_05773_v_frame0000604,14,Rendah
uav0000268_05773_v_frame0000605,14,Rendah
uav0000268_05773_v_frame0000606,14,Rendah
uav0000268_05773_v_frame0000607,14,Rendah
uav0000268_05773_v_frame0000608,14,Rendah
uav0000268_05773_v_frame0000609,14,Rendah
uav0000268_05773_v_frame0000610,14,Rendah
uav0000268_05773_v_frame0000611,14,Rendah
uav0000268_05773_v_frame0000612,14,Rendah
uav0000268_05773_v_frame0000613,14,Rendah
uav0000268_05773_v_frame0000614,14,Rendah
uav0000268_05773_v_frame0000615,14,Rendah
uav0000268_05773_v_frame0000616,14,Rendah
uav0000268_05773_v_frame0000617,14,Rendah
uav0000268_05773_v_frame0000618,14,Rendah
uav0000268_05773_v_frame0000619,14,Rendah
uav0000268_05773_v_frame0000620,14,Rendah
uav0000268_05773_v_frame0000621,14,Rendah
uav0000268_05773_v_frame0000622,14,Rendah
uav0000268_05773_v_frame0000623,10,Rendah
uav0000268_05773_v_frame0000624,10,Rendah
uav0000268_05773_v_frame0000625,10,Rendah
uav0000268_05773_v_frame0000626,10,Rendah
uav0000268_05773_v_frame0000627,10,Rendah
uav0000268_05773_v_frame0000628,10,Rendah
uav0000268_05773_v_frame0000629,10,Rendah
uav0000268_05773_v_frame0000630,10,Rendah
uav0000268_05773_v_frame0000631,10,Rendah
uav0000268_05773_v_frame0000632,10,Rendah
uav0000268_05773_v_frame0000633,10,Rendah
uav0000268_05773_v_frame0000634,12,Rendah
uav0000268_05773_v_frame0000635,14,Rendah
uav0000268_05773_v_frame0000636,14,Rendah
uav0000268_05773_v_frame0000637,14,Rendah
uav0000268_05773_v_frame0000638,14,Rendah
uav0000268_05773_v_frame0000639,14,Rendah
uav0000268_05773_v_frame0000640,14,Rendah
uav0000268_05773_v_frame0000641,14,Rendah
uav0000268_05773_v_frame0000642,14,Rendah
uav0000268_05773_v_frame0000643,14,Rendah
uav0000268_05773_v_frame0000644,14,Rendah
uav0000268_05773_v_frame0000645,14,Rendah
uav0000268_05773_v_frame0000646,14,Rendah
uav0000268_05773_v_frame0000647,14,Rendah
uav0000268_05773_v_frame0000648,14,Rendah
uav0000268_05773_v_frame0000649,14,Rendah
uav0000268_05773_v_frame0000650,14,Rendah
uav0000268_05773_v_frame0000651,14,Rendah
uav0000268_05773_v_frame0000652,14,Rendah
uav0000268_05773_v_frame0000653,14,Rendah
uav0000268_05773_v_frame0000654,14,Rendah
uav0000268_05773_v_frame0000655,14,Rendah
uav0000268_05773_v_frame0000656,14,Rendah
uav0000268_05773_v_frame0000657,13,Rendah
uav0000268_05773_v_frame0000658,13,Rendah
uav0000268_05773_v_frame0000659,13,Rendah
uav0000268_05773_v_frame0000660,13,Rendah
uav0000268_05773_v_frame0000661,13,Rendah
uav0000268_05773_v_frame0000662,13,Rendah
uav0000268_05773_v_frame0000663,13,Rendah
uav0000268_05773_v_frame0000664,13,Rendah
uav0000268_05773_v_frame0000665,13,Rendah
uav0000268_05773_v_frame0000666,13,Rendah
uav0000268_05773_v_frame0000667,13,Rendah
uav0000268_05773_v_frame0000668,13,Rendah
uav0000268_05773_v_frame0000669,13,Rendah
uav0000268_05773_v_frame0000670,13,Rendah
uav0000268_05773_v_frame0000671,13,Rendah
uav0000268_05773_v_frame0000672,13,Rendah
uav0000268_05773_v_frame0000673,13,Rendah
uav0000268_05773_v_frame0000674,13,Rendah
uav0000268_05773_v_frame0000675,13,Rendah
uav0000268_05773_v_frame0000676,13,Rendah
uav0000268_05773_v_frame0000677,13,Rendah
uav0000268_05773_v_frame0000678,13,Rendah
uav0000268_05773_v_frame0000679,13,Rendah
uav0000268_05773_v_frame0000680,13,Rendah
uav0000268_05773_v_frame0000681,13,Rendah
uav0000268_05773_v_frame0000682,12,Rendah
uav0000268_05773_v_frame0000683,12,Rendah
uav0000268_05773_v_frame0000684,13,Rendah
uav0000268_05773_v_frame0000685,13,Rendah
uav0000268_05773_v_frame0000686,14,Rendah
uav0000268_05773_v_frame0000687,14,Rendah
uav0000268_05773_v_frame0000688,14,Rendah
uav0000268_05773_v_frame0000689,14,Rendah
uav0000268_05773_v_frame0000690,14,Rendah
uav0000268_05773_v_frame0000691,14,Rendah
uav0000268_05773_v_frame0000692,14,Rendah
uav0000268_05773_v_frame0000693,14,Rendah
uav0000268_05773_v_frame0000694,14,Rendah
uav0000268_05773_v_frame0000695,14,Rendah
uav0000268_05773_v_frame0000696,14,Rendah
uav0000268_05773_v_frame0000697,14,Rendah
uav0000268_05773_v_frame0000698,14,Rendah
uav0000268_05773_v_frame0000699,14,Rendah
uav0000268_05773_v_frame0000700,14,Rendah
uav0000268_05773_v_frame0000701,14,Rendah
uav0000268_05773_v_frame0000702,14,Rendah
uav0000268_05773_v_frame0000703,14,Rendah
uav0000268_05773_v_frame0000704,14,Rendah
uav0000268_05773_v_frame0000705,14,Rendah
uav0000268_05773_v_frame0000706,14,Rendah
uav0000268_05773_v_frame0000707,14,Rendah
uav0000268_05773_v_frame0000708,14,Rendah
uav0000268_05773_v_frame0000709,14,Rendah
uav0000268_05773_v_frame0000710,14,Rendah
uav0000268_05773_v_frame0000711,14,Rendah
uav0000268_05773_v_frame0000712,14,Rendah
uav0000268_05773_v_frame0000713,14,Rendah
uav0000268_05773_v_frame0000714,14,Rendah
uav0000268_05773_v_frame0000715,14,Rendah
uav0000268_05773_v_frame0000716,14,Rendah
uav0000268_05773_v_frame0000717,14,Rendah
uav0000268_05773_v_frame0000718,14,Rendah
uav0000268_05773_v_frame0000719,14,Rendah
uav0000268_05773_v_frame0000720,13,Rendah
uav0000268_05773_v_frame0000721,13,Rendah
uav0000268_05773_v_frame0000722,13,Rendah
uav0000268_05773_v_frame0000723,13,Rendah
uav0000268_05773_v_frame0000724,13,Rendah
uav0000268_05773_v_frame0000725,13,Rendah
uav0000268_05773_v_frame0000726,13,Rendah
uav0000268_05773_v_frame0000727,13,Rendah
uav0000268_05773_v_frame0000728,13,Rendah
uav0000268_05773_v_frame0000729,13,Rendah
uav0000268_05773_v_frame0000730,13,Rendah
uav0000268_05773_v_frame0000731,14,Rendah
uav0000268_05773_v_frame0000732,14,Rendah
uav0000268_05773_v_frame0000733,14,Rendah
uav0000268_05773_v_frame0000734,14,Rendah
uav0000268_05773_v_frame0000735,14,Rendah
uav0000268_05773_v_frame0000736,14,Rendah
uav0000268_05773_v_frame0000737,14,Rendah
uav0000268_05773_v_frame0000738,14,Rendah
uav0000268_05773_v_frame0000739,14,Rendah
uav0000268_05773_v_frame0000740,14,Rendah
uav0000268_05773_v_frame0000741,14,Rendah
uav0000268_05773_v_frame0000742,14,Rendah
uav0000268_05773_v_frame0000743,14,Rendah
uav0000268_05773_v_frame0000744,14,Rendah
uav0000268_05773_v_frame0000745,14,Rendah
uav0000268_05773_v_frame0000746,14,Rendah
uav0000268_05773_v_frame0000747,14,Rendah
uav0000268_05773_v_frame0000748,13,Rendah
uav0000268_05773_v_frame0000749,13,Rendah
uav0000268_05773_v_frame0000750,13,Rendah
uav0000268_05773_v_frame0000751,13,Rendah
uav0000268_05773_v_frame0000752,13,Rendah
uav0000268_05773_v_frame0000753,13,Rendah
uav0000268_05773_v_frame0000754,13,Rendah
uav0000268_05773_v_frame0000755,13,Rendah
uav0000268_05773_v_frame0000756,13,Rendah
uav0000268_05773_v_frame0000757,14,Rendah
uav0000268_05773_v_frame0000758,14,Rendah
uav0000268_05773_v_frame0000759,14,Rendah
uav0000268_05773_v_frame0000760,14,Rendah
uav0000268_05773_v_frame0000761,14,Rendah
uav0000268_05773_v_frame0000762,14,Rendah
uav0000268_05773_v_frame0000763,14,Rendah
uav0000268_05773_v_frame0000764,14,Rendah
uav0000268_05773_v_frame0000765,14,Rendah
uav0000268_05773_v_frame0000766,14,Rendah
uav0000268_05773_v_frame0000767,14,Rendah
uav0000268_05773_v_frame0000768,14,Rendah
uav0000268_05773_v_frame0000769,14,Rendah
uav0000268_05773_v_frame0000770,14,Rendah
uav0000268_05773_v_frame0000771,14,Rendah
uav0000268_05773_v_frame0000772,14,Rendah
uav0000268_05773_v_frame0000773,14,Rendah
uav0000268_05773_v_frame0000774,14,Rendah
uav0000268_05773_v_frame0000775,14,Rendah
uav0000268_05773_v_frame0000776,14,Rendah
uav0000268_05773_v_frame0000777,15,Rendah
uav0000268_05773_v_frame0000778,15,Rendah
uav0000268_05773_v_frame0000779,15,Rendah
uav0000268_05773_v_frame0000780,15,Rendah
uav0000268_05773_v_frame0000781,15,Rendah
uav0000268_05773_v_frame0000782,15,Rendah
uav0000268_05773_v_frame0000783,15,Rendah
uav0000268_05773_v_frame0000784,15,Rendah
uav0000268_05773_v_frame0000785,14,Rendah
uav0000268_05773_v_frame0000786,14,Rendah
uav0000268_05773_v_frame0000787,14,Rendah
uav0000268_05773_v_frame0000788,14,Rendah
uav0000268_05773_v_frame0000789,14,Rendah
uav0000268_05773_v_frame0000790,14,Rendah
uav0000268_05773_v_frame0000791,14,Rendah
uav0000268_05773_v_frame0000792,15,Rendah
uav0000268_05773_v_frame0000793,15,Rendah
uav0000268_05773_v_frame0000794,15,Rendah
uav0000268_05773_v_frame0000795,15,Rendah
uav0000268_05773_v_frame0000796,15,Rendah
uav0000268_05773_v_frame0000797,15,Rendah
uav0000268_05773_v_frame0000798,15,Rendah
uav0000268_05773_v_frame0000799,15,Rendah
uav0000268_05773_v_frame0000800,15,Rendah
uav0000268_05773_v_frame0000801,15,Rendah
uav0000268_05773_v_frame0000802,15,Rendah
uav0000268_05773_v_frame0000803,15,Rendah
uav0000268_05773_v_frame0000804,15,Rendah
uav0000268_05773_v_frame0000805,15,Rendah
uav0000268_05773_v_frame0000806,15,Rendah
uav0000268_05773_v_frame0000807,15,Rendah
uav0000268_05773_v_frame0000808,15,Rendah
uav0000268_05773_v_frame0000809,15,Rendah
uav0000268_05773_v_frame0000810,15,Rendah
uav0000268_05773_v_frame0000811,15,Rendah
uav0000268_05773_v_frame0000812,15,Rendah
uav0000268_05773_v_frame0000813,14,Rendah
uav0000268_05773_v_frame0000814,14,Rendah
uav0000268_05773_v_frame0000815,14,Rendah
uav0000268_05773_v_frame0000816,14,Rendah
uav0000268_05773_v_frame0000817,14,Rendah
uav0000268_05773_v_frame0000818,14,Rendah
uav0000268_05773_v_frame0000819,14,Rendah
uav0000268_05773_v_frame0000820,13,Rendah
uav0000268_05773_v_frame0000821,13,Rendah
uav0000268_05773_v_frame0000822,13,Rendah
uav0000268_05773_v_frame0000823,13,Rendah
uav0000268_05773_v_frame0000824,13,Rendah
uav0000268_05773_v_frame0000825,13,Rendah
uav0000268_05773_v_frame0000826,13,Rendah
uav0000268_05773_v_frame0000827,13,Rendah
uav0000268_05773_v_frame0000828,13,Rendah
uav0000268_05773_v_frame0000829,13,Rendah
uav0000268_05773_v_frame0000830,13,Rendah
uav0000268_05773_v_frame0000831,13,Rendah
uav0000268_05773_v_frame0000832,13,Rendah
uav0000268_05773_v_frame0000833,13,Rendah
uav0000268_05773_v_frame0000834,13,Rendah
uav0000268_05773_v_frame0000835,13,Rendah
uav0000268_05773_v_frame0000836,13,Rendah
uav0000268_05773_v_frame0000837,13,Rendah
uav0000268_05773_v_frame0000838,13,Rendah
uav0000268_05773_v_frame0000839,13,Rendah
uav0000268_05773_v_frame0000840,13,Rendah
uav0000268_05773_v_frame0000841,13,Rendah
uav0000268_05773_v_frame0000842,13,Rendah
uav0000268_05773_v_frame0000843,13,Rendah
uav0000268_05773_v_frame0000844,13,Rendah
uav0000268_05773_v_frame0000845,14,Rendah
uav0000268_05773_v_frame0000846,14,Rendah
uav0000268_05773_v_frame0000847,14,Rendah
uav0000268_05773_v_frame0000848,14,Rendah
uav0000268_05773_v_frame0000849,14,Rendah
uav0000268_05773_v_frame0000850,14,Rendah
uav0000268_05773_v_frame0000851,14,Rendah
uav0000268_05773_v_frame0000852,14,Rendah
uav0000268_05773_v_frame0000853,14,Rendah
uav0000268_05773_v_frame0000854,14,Rendah
uav0000268_05773_v_frame0000855,14,Rendah
uav0000268_05773_v_frame0000856,13,Rendah
uav0000268_05773_v_frame0000857,13,Rendah
uav0000268_05773_v_frame0000858,13,Rendah
uav0000268_05773_v_frame0000859,13,Rendah
uav0000268_05773_v_frame0000860,13,Rendah
uav0000268_05773_v_frame0000861,13,Rendah
uav0000268_05773_v_frame0000862,14,Rendah
uav0000268_05773_v_frame0000863,14,Rendah
uav0000268_05773_v_frame0000864,14,Rendah
uav0000268_05773_v_frame0000865,15,Rendah
uav0000268_05773_v_frame0000866,15,Rendah
uav0000268_05773_v_frame0000867,15,Rendah
uav0000268_05773_v_frame0000868,15,Rendah
uav0000268_05773_v_frame0000869,15,Rendah
uav0000268_05773_v_frame0000870,15,Rendah
uav0000268_05773_v_frame0000871,15,Rendah
uav0000268_05773_v_frame0000872,15,Rendah
uav0000268_05773_v_frame0000873,15,Rendah
uav0000268_05773_v_frame0000874,16,Sedang
uav0000268_05773_v_frame0000875,16,Sedang
uav0000268_05773_v_frame0000876,16,Sedang
uav0000268_05773_v_frame0000877,16,Sedang
uav0000268_05773_v_frame0000878,16,Sedang
uav0000268_05773_v_frame0000879,15,Rendah
uav0000268_05773_v_frame0000880,15,Rendah
uav0000268_05773_v_frame0000881,15,Rendah
uav0000268_05773_v_frame0000882,15,Rendah
uav0000268_05773_v_frame0000883,15,Rendah
uav0000268_05773_v_frame0000884,15,Rendah
uav0000268_05773_v_frame0000885,15,Rendah
uav0000268_05773_v_frame0000886,15,Rendah
uav0000268_05773_v_frame0000887,15,Rendah
uav0000268_05773_v_frame0000888,15,Rendah
uav0000268_05773_v_frame0000889,15,Rendah
uav0000268_05773_v_frame0000890,15,Rendah
uav0000268_05773_v_frame0000891,15,Rendah
uav0000268_05773_v_frame0000892,15,Rendah
uav0000268_05773_v_frame0000893,15,Rendah
