run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
agm10g13,aggregate-medium-10-graphql,graphql,aggregate,medium,10,13,s1,0,0,10.4591,13.2652,16.4025,982.44,339,0.007959,0.006367,0,37.9,45,405.96,398.05,58946,
agm10g14,aggregate-medium-10-graphql,graphql,aggregate,medium,10,14,s3,0,0,7.9216,9.7238,11.3158,1305.35,295,0.005834,0.004667,0,40.03,45,396.9,402.3,78321,
agm10g15,aggregate-medium-10-graphql,graphql,aggregate,medium,10,15,s3,0,0,10.6182,13.6506,17.59,954.37,328,0.00819,0.006552,0,39.45,45,402.41,406.95,57262,
agm10g16,aggregate-medium-10-graphql,graphql,aggregate,medium,10,16,s2,0,0,13.492,16.7757,18.967,770.74,318,0.010065,0.008052,0,36.1,45,404.03,401.22,46244,
agm10g17,aggregate-medium-10-graphql,graphql,aggregate,medium,10,17,s3,0,0,7.749,10.5737,13.08,1275.08,284,0.006344,0.005075,0,39.66,45,406.08,396.93,76504,
agm10g18,aggregate-medium-10-graphql,graphql,aggregate,medium,10,18,s3,0,0,8.0199,10.1282,11.1454,1296.98,344,0.006077,0.004862,0,40.84,45,402.8,406.36,77818,
agm10g19,aggregate-medium-10-graphql,graphql,aggregate,medium,10,19,s3,0,0,10.6457,14.2684,16.3619,912.02,314,0.008561,0.006849,0,40.7,45,392.75,405.36,54721,
agm10g20,aggregate-medium-10-graphql,graphql,aggregate,medium,10,20,s1,0,0,9.0785,11.217,13.6133,1071.26,343,0.00673,0.005384,0,42.45,45,397.78,402.97,64275,
agm10g21,aggregate-medium-10-graphql,graphql,aggregate,medium,10,21,s3,0,0,14.8895,19.7219,25.5403,661.43,349,0.011833,0.009466,0,39.01,45,407.13,403.39,39685,
agm10g22,aggregate-medium-10-graphql,graphql,aggregate,medium,10,22,s2,0,0,9.3596,11.7886,14.6073,1089.87,362,0.007073,0.005659,0,39.91,45,392.78,405.15,65392,
agm10g23,aggregate-medium-10-graphql,graphql,aggregate,medium,10,23,s2,0,0,8.6312,12.0488,13.3343,1124.77,336,0.007229,0.005783,0,41.53,45,399.35,403.32,67486,
agm10g24,aggregate-medium-10-graphql,graphql,aggregate,medium,10,24,s3,0,0,12.254,16.1236,17.9439,812.81,287,0.009674,0.007739,0,38.36,45,392.67,402.65,48768,
agm10g25,aggregate-medium-10-graphql,graphql,aggregate,medium,10,25,s3,0,0,13.4329,18.6892,21.8337,762.96,293,0.011213,0.008971,0,38.7,45,410.57,401.59,45777,
agm10g26,aggregate-medium-10-graphql,graphql,aggregate,medium,10,26,s3,0,0,10.3556,14.4138,18.1281,941.03,338,0.008648,0.006919,0,36.05,45,403.27,400.14,56461,
agm10g27,aggregate-medium-10-graphql,graphql,aggregate,medium,10,27,s3,0,0,8.3539,10.9041,12.4526,1137.56,347,0.006542,0.005234,0,42.62,45,407.35,399.05,68253,
agm10g28,aggregate-medium-10-graphql,graphql,aggregate,medium,10,28,s1,0,0,13.9267,19.3525,23.7825,751.3,266,0.011611,0.009289,0,46.04,45,400.09,401.91,45078,
agm10g29,aggregate-medium-10-graphql,graphql,aggregate,medium,10,29,s3,0,0,9.394,11.4797,13.3227,1039.03,400,0.006888,0.00551,0,41.88,45,404.15,403.79,62341,
agm50r00,aggregate-medium-50-rest,rest,aggregate,medium,50,0,s1,0,0,12.0173,16.731,20.0473,4031.87,305,0.010039,0.008031,0,60.41,67,398.54,399.15,241912,
agm50r01,aggregate-medium-50-rest,rest,aggregate,medium,50,1,s3,0,0,15.441,20.915,26.0104,3220.65,343,0.012549,0.010039,0,64.92,67,401.36,408.93,193238,
agm50r02,aggregate-medium-50-rest,rest,aggregate,medium,50,2,s3,0,0,16.2107,21.8519,27.3892,3060.82,318,0.013111,0.010489,0,56.38,67,406.33,399.96,183649,
agm50r03,aggregate-medium-50-rest,rest,aggregate,medium,50,3,s1,0,0,16.7264,20.6229,26.1085,2923.96,289,0.012374,0.009899,0,61.14,67,398.54,398.84,175437,
agm50r04,aggregate-medium-50-rest,rest,aggregate,medium,50,4,s1,0,0,20.7318,27.6511,33.1003,2309.04,368,0.016591,0.013273,0,63.51,67,395.44,406.32,138542,
agm50r05,aggregate-medium-50-rest,rest,aggregate,medium,50,5,s1,0,0,12.9494,17.7702,22.2356,3874.88,308,0.010662,0.00853,0,60.27,67,400.89,407.19,232492,
agm50r06,aggregate-medium-50-rest,rest,aggregate,medium,50,6,s2,0,0,14.6213,20.3962,23.1466,3259.78,294,0.012238,0.00979,0,60.1,67,398.91,410.97,195586,
agm50r07,aggregate-medium-50-rest,rest,aggregate,medium,50,7,s1,0,0,10.696,13.8488,16.0853,4612.03,407,0.008309,0.006647,0,60.15,67,402.29,409.09,276721,
agm50r08,aggregate-medium-50-rest,rest,aggregate,medium,50,8,s2,0,0,18.3981,25.395,32.2081,2725.99,340,0.015237,0.01219,0,59.01,67,397.39,399.06,163559,
agm50r09,aggregate-medium-50-rest,rest,aggregate,medium,50,9,s3,0,0,10.8639,15.0564,18.9776,4508.46,341,0.009034,0.007227,0,60.56,67,398.72,400.42,270507,
agm50r10,aggregate-medium-50-rest,rest,aggregate,medium,50,10,s2,0,0,17.1261,23.578,27.3529,2887.64,291,0.014147,0.011317,0,58.31,67,398.56,408.28,173258,
agm50r11,aggregate-medium-50-rest,rest,aggregate,medium,50,11,s1,0,0,15.737,21.1208,26.9117,3086.8,341,0.012672,0.010138,0,61.63,67,397.56,409.13,185208,
agm50r12,aggregate-medium-50-rest,rest,aggregate,medium,50,12,s1,0,0,12.9959,18.1819,22.6153,3738.84,336,0.010909,0.008727,0,63.38,67,406.31,407.65,224330,
agm50r13,aggregate-medium-50-rest,rest,aggregate,medium,50,13,s1,0,0,18.3032,23.3466,27.9515,2719.54,285,0.014008,0.011206,0,60.21,67,399.24,403.75,163172,
agm50r14,aggregate-medium-50-rest,rest,aggregate,medium,50,14,s2,0,0,10.8531,13.4165,15.4176,4664.04,306,0.00805,0.00644,0,57.42,67,384.48,400.75,279842,
agm50r15,aggregate-medium-50-rest,rest,aggregate,medium,50,15,s1,0,0,14.175,19.6565,24.7355,3378.3,339,0.011794,0.009435,0,63.08,67,405.55,399.91,202698,
agm50r16,aggregate-medium-50-rest,rest,aggregate,medium,50,16,s1,0,0,15.8279,21.1546,24.4766,3295.94,340,0.012693,0.010154,0,56.74,67,396.67,407.25,197756,
agm50r17,aggregate-medium-50-rest,rest,aggregate,medium,50,17,s3,0,0,15.2128,20.068,25.2781,3434.11,340,0.012041,0.009633,0,57.6,67,396.98,395.72,206046,
agm50r18,aggregate-medium-50-rest,rest,aggregate,medium,50,18,s3,0,0,15.411,19.9749,24.2718,3264.6,317,0.011985,0.009588,0,57.32,67,395.22,403.42,195875,
agm50r19,aggregate-medium-50-rest,rest,aggregate,medium,50,19,s1,0,0,15.7721,21.226,25.7596,3180.38,285,0.012736,0.010188,0,56.2,67,400.48,405.01,190822,
agm50r20,aggregate-medium-50-rest,rest,aggregate,medium,50,20,s3,0,0,10.5513,13.722,15.6661,4502.54,368,0.008233,0.006587,0,60.53,67,397.36,405.33,270152,
agm50r21,aggregate-medium-50-rest,rest,aggregate,medium,50,21,s2,0,0,16.1855,20.196,24.311,3093.69,269,0.012118,0.009694,0,57.8,67,403.54,409.21,185621,
agm50r22,aggregate-medium-50-rest,rest,aggregate,medium,50,22,s2,0,0,14.8735,18.5689,23.8064,3239.98,273,0.011141,0.008913,0,62.31,67,408.99,415.83,194398,
agm50r23,aggregate-medium-50-rest,rest,aggregate,medium,50,23,s1,0,0,11.6009,15.069,16.9104,4505.03,345,0.009041,0.007233,0,60.29,67,393.87,404.55,270301,
agm50r24,aggregate-medium-50-rest,rest,aggregate,medium,50,24,s1,0,0,15.1194,19.1621,23.1281,3165.42,315,0.011497,0.009198,0,61.9,67,394.07,411.95,189925,
agm50r25,aggregate-medium-50-rest,rest,aggregate,medium,50,25,s3,0,0,18.2349,22.5287,25.417,2774.83,257,0.013517,0.010814,0,63.72,67,397.62,410.48,166489,
agm50r26,aggregate-medium-50-rest,rest,aggregate,medium,50,26,s2,0,0,14.9453,20.8014,23.0624,3496.18,311,0.012481,0.009985,0,58.12,67,403.21,413.75,209770,
agm50r27,aggregate-medium-50-rest,rest,aggregate,medium,50,27,s2,0,0,9.948,13.9124,15.5147,5105.52,303,0.008347,0.006678,0,59.99,67,400.96,399.75,306331,
agm50r28,aggregate-medium-50-rest,rest,aggregate,medium,50,28,s3,0,0,12.6507,15.3085,19.8527,4074.02,305,0.009185,0.007348,0,65.92,67,395.23,399.35,244441,
agm50r29,aggregate-medium-50-rest,rest,aggregate,medium,50,29,s2,0,0,14.141,17.0914,20.5118,3479.34,341,0.010255,0.008204,0,60.7,67,399.38,401.49,208760,
agm50g00,aggregate-medium-50-graphql,graphql,aggregate,medium,50,0,s3,0,0,18.5554,22.8573,29.5401,2620.24,315,0.013714,0.010971,0,63.68,67,406.44,408.46,157214,
agm50g01,aggregate-medium-50-graphql,graphql,aggregate,medium,50,1,s1,0,0,16.5244,22.3392,26.8959,3016.33,347,0.013404,0.010723,0,60.73,67,404.13,404.41,180979,
agm50g02,aggregate-medium-50-graphql,graphql,aggregate,medium,50,2,s1,0,0,18.6271,25.945,28.9664,2817.76,314,0.015567,0.012454,0,57.29,67,401.67,402.87,169065,
agm50g03,aggregate-medium-50-graphql,graphql,aggregate,medium,50,3,s2,0,0,12.7687,16.8799,19.0445,3914.61,294,0.010128,0.008102,0,59.48,67,399.12,411.51,234876,
agm50g04,aggregate-medium-50-graphql,graphql,aggregate,medium,50,4,s3,0,0,16.2916,21.5279,27.6921,3154.72,359,0.012917,0.010333,0,63.94,67,398.64,404.97,189283,
agm50g05,aggregate-medium-50-graphql,graphql,aggregate,medium,50,5,s1,0,0,10.5767,13.8237,17.0734,4642.23,316,0.008294,0.006635,0,65.1,67,398.08,401.42,278533,
agm50g06,aggregate-medium-50-graphql,graphql,aggregate,medium,50,6,s2,0,0,15.1907,21.2634,24.9646,3133.55,343,0.012758,0.010206,0,59.83,67,389.11,406.88,188012,
agm50g07,aggregate-medium-50-graphql,graphql,aggregate,medium,50,7,s1,0,0,16.8229,21.3355,25.6955,3097.8,387,0.012801,0.010241,0,56.82,67,401.66,399.55,185867,
agm50g08,aggregate-medium-50-graphql,graphql,aggregate,medium,50,8,s1,0,0,14.9473,18.0483,21.3654,3345.28,332,0.010829,0.008663,0,62.65,67,398.47,404.51,200716,
agm50g09,aggregate-medium-50-graphql,graphql,aggregate,medium,50,9,s1,0,0,17.6368,23.4434,29.6178,2740.05,338,0.014066,0.011253,0,59.02,67,394.66,397.86,164403,
agm50g10,aggregate-medium-50-graphql,graphql,aggregate,medium,50,10,s1,0,0,12.234,16.7845,18.7509,4070.49,288,0.010071,0.008057,0,53.39,67,398.82,412.27,244229,
agm50g11,aggregate-medium-50-graphql,graphql,aggregate,medium,50,11,s1,0,0,18.7901,25.9489,31.0447,2789.17,373,0.015569,0.012455,0,58.96,67,399.64,406.42,167350,
agm50g12,aggregate-medium-50-graphql,graphql,aggregate,medium,50,12,s1,0,0,13.0716,18.029,20.8327,3946.3,297,0.010817,0.008654,0,58.72,67,403.2,406.97,236777,
agm50g13,aggregate-medium-50-graphql,graphql,aggregate,medium,50,13,s2,0,0,16.6185,21.5267,24.3417,3086.88,301,0.012916,0.010333,0,62.87,67,401.46,402.22,185212,
agm50g14,aggregate-medium-50-graphql,graphql,aggregate,medium,50,14,s3,0,0,12.6407,16.89,20.0522,3812.22,410,0.010134,0.008107,0,64.83,67,397.31,410.35,228733,
agm50g15,aggregate-medium-50-graphql,graphql,aggregate,medium,50,15,s3,0,0,16.6058,21.01,23.635,2898.4,309,0.012606,0.010085,0,60.06,67,395.48,409.44,173903,
agm50g16,aggregate-medium-50-graphql,graphql,aggregate,medium,50,16,s3,0,0,14.9399,18.4316,22.8878,3333.45,295,0.011059,0.008847,0,59.96,67,397.32,403.07,200007,
agm50g17,aggregate-medium-50-graphql,graphql,aggregate,medium,50,17,s2,0,0,14.1807,19.3643,22.0528,3576.49,333,0.011619,0.009295,0,64.84,67,399.95,403.79,214589,
agm50g18,aggregate-medium-50-graphql,graphql,aggregate,medium,50,18,s3,0,0,17.3606,23.3637,26.6586,2873.23,292,0.014018,0.011215,0,62.57,67,401.3,405.7,172393,
agm50g19,aggregate-medium-50-graphql,graphql,aggregate,medium,50,19,s3,0,0,14.5856,18.2452,23.3414,3306.7,337,0.010947,0.008758,0,57.61,67,400.49,410.71,198401,
agm50g20,aggregate-medium-50-graphql,graphql,aggregate,medium,50,20,s2,0,0,20.6293,26.2386,30.31,2394.22,302,0.015743,0.012595,0,55.97,67,399.16,404.46,143652,
agm50g21,aggregate-medium-50-graphql,graphql,aggregate,medium,50,21,s1,0,0,21.3094,27.612,34.4673,2314.63,301,0.016567,0.013254,0,62.05,67,404.03,411.21,138877,
agm50g22,aggregate-medium-50-graphql,graphql,aggregate,medium,50,22,s2,0,0,15.1239,21.013,25.7192,3466.0,319,0.012608,0.010086,0,53.89,67,398.06,411.78,207960,
agm50g23,aggregate-medium-50-graphql,graphql,aggregate,medium,50,23,s2,0,0,15.3045,18.7006,21.5266,3339.28,327,0.01122,0.008976,0,57.2,67,400.28,413.01,200357,
agm50g24,aggregate-medium-50-graphql,graphql,aggregate,medium,50,24,s3,0,0,18.0749,22.163,27.6116,2751.29,351,0.013298,0.010638,0,62.19,67,403.81,394.09,165077,
agm50g25,aggregate-medium-50-graphql,graphql,aggregate,medium,50,25,s1,0,0,17.7438,21.8825,25.4715,2892.69,260,0.01313,0.010504,0,54.59,67,406.23,407.31,173561,
agm50g26,aggregate-medium-50-graphql,graphql,aggregate,medium,50,26,s3,0,0,10.7039,14.2659,18.1228,4513.33,367,0.00856,0.006848,0,55.93,67,399.28,402.76,270799,
agm50g27,aggregate-medium-50-graphql,graphql,aggregate,medium,50,27,s1,0,0,12.8698,15.6366,17.3167,3913.64,330,0.009382,0.007506,0,63.13,67,402.57,408.75,234818,
agm50g28,aggregate-medium-50-graphql,graphql,aggregate,medium,50,28,s3,0,0,15.7519,20.1927,25.7722,3142.43,392,0.012116,0.009692,0,54.38,67,401.91,403.68,188545,
agm50g29,aggregate-medium-50-graphql,graphql,aggregate,medium,50,29,s3,0,0,12.7597,16.0944,19.2574,3808.58,366,0.009657,0.007725,0,64.92,67,392.05,398.16,228514,
agm100r00,aggregate-medium-100-rest,rest,aggregate,medium,100,0,s1,0,0,16.5653,20.5792,24.8255,5890.37,328,0.012348,0.009878,0,76.64,89,402.57,404.07,353422,
agm100r01,aggregate-medium-100-rest,rest,aggregate,medium,100,1,s3,0,0,17.282,23.0837,26.1251,5794.63,315,0.01385,0.01108,0,82.67,89,401.1,400.58,347677,
agm100r02,aggregate-medium-100-rest,rest,aggregate,medium,100,2,s3,0,0,22.73,27.9587,35.8278,4321.28,296,0.016775,0.01342,0,74.83,89,399.4,403.63,259276,
agm100r03,aggregate-medium-100-rest,rest,aggregate,medium,100,3,s1,0,0,27.8362,33.4779,42.2492,3765.32,306,0.020087,0.016069,0,77.46,89,412.38,401.67,225919,
agm100r04,aggregate-medium-100-rest,rest,aggregate,medium,100,4,s2,0,0,21.7348,29.9281,37.1583,4505.42,335,0.017957,0.014365,0,73.1,89,397.17,410.1,270325,
agm100r05,aggregate-medium-100-rest,rest,aggregate,medium,100,5,s2,0,0,23.8457,31.9772,37.2938,4083.61,318,0.019186,0.015349,0,84.78,89,400.02,394.76,245016,
agm100r06,aggregate-medium-100-rest,rest,aggregate,medium,100,6,s1,0,0,24.9929,31.3867,34.6874,4143.31,382,0.018832,0.015066,0,84.73,89,397.84,400.36,248598,
agm100r07,aggregate-medium-100-rest,rest,aggregate,medium,100,7,s2,0,0,27.2006,36.0714,46.0265,3721.44,302,0.021643,0.017314,0,81.29,89,393.5,402.3,223286,
agm100r08,aggregate-medium-100-rest,rest,aggregate,medium,100,8,s1,0,0,19.8866,23.8905,29.6178,4908.92,293,0.014334,0.011467,0,78.7,89,399.05,403.21,294535,
agm100r09,aggregate-medium-100-rest,rest,aggregate,medium,100,9,s1,0,0,20.4076,25.0295,30.3316,4851.27,361,0.015018,0.012014,0,83.13,89,401.04,406.88,291076,
agm100r10,aggregate-medium-100-rest,rest,aggregate,medium,100,10,s2,0,0,26.1879,33.3221,39.9571,3883.43,306,0.019993,0.015995,0,76.45,89,404.87,416.35,233005,
agm100r11,aggregate-medium-100-rest,rest,aggregate,medium,100,11,s2,0,0,19.368,24.3833,30.6483,5324.99,405,0.01463,0.011704,0,84.56,89,398.81,407.64,319499,
agm100r12,aggregate-medium-100-rest,rest,aggregate,medium,100,12,s1,0,0,24.0173,31.8309,37.7956,3991.94,364,0.019099,0.015279,0,79.38,89,401.31,410.99,239516,
agm100r13,aggregate-medium-100-rest,rest,aggregate,medium,100,13,s1,0,0,15.7834,20.9865,25.1575,6353.74,276,0.012592,0.010074,0,80.35,89,405.11,392.27,381224,
agm100r14,aggregate-medium-100-rest,rest,aggregate,medium,100,14,s3,0,0,22.1416,30.6438,38.7127,4465.13,314,0.018386,0.014709,0,78.96,89,394.89,397.73,267907,
agm100r15,aggregate-medium-100-rest,rest,aggregate,medium,100,15,s2,0,0,18.9424,26.3462,30.4052,5284.46,280,0.015808,0.012646,0,78.88,89,403.69,407.52,317067,
agm100r16,aggregate-medium-100-rest,rest,aggregate,medium,100,16,s3,0,0,19.6844,27.0395,32.051,4915.87,285,0.016224,0.012979,0,82.45,89,399.81,409.95,294952,
agm100r17,aggregate-medium-100-rest,rest,aggregate,medium,100,17,s3,0,0,16.3498,21.7599,25.5494,6071.09,279,0.013056,0.010445,0,83.84,89,402.05,410.07,364265,
agm100r18,aggregate-medium-100-rest,rest,aggregate,medium,100,18,s2,0,0,19.8547,25.7766,30.7288,5059.62,389,0.015466,0.012373,0,78.88,89,399.06,404.84,303577,
agm100r19,aggregate-medium-100-rest,rest,aggregate,medium,100,19,s1,0,0,30.8927,38.4351,47.3243,3202.67,331,0.023061,0.018449,0,81.48,89,397.93,400.78,192160,
agm100r20,aggregate-medium-100-rest,rest,aggregate,medium,100,20,s1,0,0,25.8297,35.5228,44.8717,3718.17,339,0.021314,0.017051,0,89.6,89,401.04,399.55,223090,
agm100r21,aggregate-medium-100-rest,rest,aggregate,medium,100,21,s2,0,0,20.3912,28.4085,36.0574,5059.6,362,0.017045,0.013636,0,79.19,89,399.45,410.37,303575,
agm100r22,aggregate-medium-100-rest,rest,aggregate,medium,100,22,s2,0,0,18.8535,24.8208,27.8134,5542.38,329,0.014892,0.011914,0,76.52,89,398.65,410.58,332542,
agm100r23,aggregate-medium-100-rest,rest,aggregate,medium,100,23,s2,0,0,18.4539,24.3755,29.2472,5284.91,305,0.014625,0.0117,0,81.01,89,410.58,406.09,317094,
agm100r24,aggregate-medium-100-rest,rest,aggregate,medium,100,24,s1,0,0,21.2437,26.8506,29.7402,4907.48,408,0.01611,0.012888,0,80.71,89,402.76,406.73,294449,
agm100r25,aggregate-medium-100-rest,rest,aggregate,medium,100,25,s1,0,0,28.2275,39.1415,50.7478,3416.49,357,0.023485,0.018788,0,79.36,89,398.25,408.66,204989,
agm100r26,aggregate-medium-100-rest,rest,aggregate,medium,100,26,s1,0,0,22.8777,27.6299,33.7721,4528.3,317,0.016578,0.013262,0,81.09,89,403.3,397.03,271697,
agm100r27,aggregate-medium-100-rest,rest,aggregate,medium,100,27,s1,0,0,22.9507,30.954,35.5533,4420.17,346,0.018572,0.014858,0,81.74,89,404.01,403.36,265209,
agm100r28,aggregate-medium-100-rest,rest,aggregate,medium,100,28,s3,0,0,17.7883,23.3295,27.6971,5582.34,364,0.013998,0.011198,0,82.41,89,392.49,400.65,334940,
agm100r29,aggregate-medium-100-rest,rest,aggregate,medium,100,29,s2,0,0,21.942,30.3181,37.1388,4351.89,310,0.018191,0.014553,0,77.4,89,395.41,401.56,261113,
agm100g00,aggregate-medium-100-graphql,graphql,aggregate,medium,100,0,s2,0,0,37.4315,49.1689,63.1248,2711.57,319,0.029501,0.023601,0,78.48,89,398.54,401.63,162694,
agm100g01,aggregate-medium-100-graphql,graphql,aggregate,medium,100,1,s1,0,0,23.1543,27.811,33.6643,4410.65,330,0.016687,0.013349,0,79.46,89,395.86,405.52,264638,
agm100g02,aggregate-medium-100-graphql,graphql,aggregate,medium,100,2,s3,0,0,22.9162,28.0994,35.5404,4523.53,403,0.01686,0.013488,0,81.24,89,396.24,410.71,271411,
agm100g03,aggregate-medium-100-graphql,graphql,aggregate,medium,100,3,s2,0,0,24.5354,31.4193,36.4458,4139.62,336,0.018852,0.015081,0,80.52,89,399.8,401.44,248377,
agm100g04,aggregate-medium-100-graphql,graphql,aggregate,medium,100,4,s1,0,0,21.8517,28.0002,35.1452,4595.36,350,0.0168,0.01344,0,81.15,89,399.16,396.29,275721,
agm100g05,aggregate-medium-100-graphql,graphql,aggregate,medium,100,5,s2,0,0,24.1398,29.0832,36.7355,4268.58,325,0.01745,0.01396,0,76.6,89,396.45,412.74,256114,
agm100g06,aggregate-medium-100-graphql,graphql,aggregate,medium,100,6,s3,0,0,18.8072,24.0444,29.2058,5082.4,312,0.014427,0.011541,0,81.72,89,406.76,409.21,304943,
agm100g07,aggregate-medium-100-graphql,graphql,aggregate,medium,100,7,s3,0,0,30.1794,36.5591,45.1142,3167.63,353,0.021935,0.017548,0,85.26,89,405.35,409.48,190057,
agm100g08,aggregate-medium-100-graphql,graphql,aggregate,medium,100,8,s1,0,0,40.3171,50.6855,61.1568,2421.09,284,0.030411,0.024329,0,74.82,89,397.35,404.42,145265,
agm100g09,aggregate-medium-100-graphql,graphql,aggregate,medium,100,9,s3,0,0,29.7748,37.8579,43.2057,3215.88,325,0.022715,0.018172,0,80.72,89,391.91,401.9,192953,
agm100g10,aggregate-medium-100-graphql,graphql,aggregate,medium,100,10,s3,0,0,30.3166,37.1887,40.9872,3308.91,264,0.022313,0.017851,0,84.22,89,405.43,404.37,198534,
agm100g11,aggregate-medium-100-graphql,graphql,aggregate,medium,100,11,s1,0,0,33.2545,44.712,53.3193,2968.91,342,0.026827,0.021462,0,79.13,89,399.72,400.97,178134,
agm100g12,aggregate-medium-100-graphql,graphql,aggregate,medium,100,12,s2,0,0,26.3776,32.3871,35.6347,3644.48,330,0.019432,0.015546,0,77.04,89,406.33,415.85,218668,
agm100g13,aggregate-medium-100-graphql,graphql,aggregate,medium,100,13,s3,0,0,35.6019,49.5764,57.1997,2709.15,335,0.029746,0.023797,0,78.74,89,406.59,394.82,162549,
agm100g14,aggregate-medium-100-graphql,graphql,aggregate,medium,100,14,s3,0,0,23.7955,31.4741,38.3716,4322.83,342,0.018884,0.015108,0,76.12,89,393.16,400.27,259369,
agm100g15,aggregate-medium-100-graphql,graphql,aggregate,medium,100,15,s3,0,0,19.0291,26.5561,34.2028,5436.78,308,0.015934,0.012747,0,80.09,89,395.22,408.17,326206,
agm100g16,aggregate-medium-100-graphql,graphql,aggregate,medium,100,16,s3,0,0,35.1761,48.0268,62.2518,2941.84,320,0.028816,0.023053,0,81.17,89,409.29,407.6,176510,
agm100g17,aggregate-medium-100-graphql,graphql,aggregate,medium,100,17,s1,0,0,27.6639,38.262,47.3209,3546.97,324,0.022957,0.018366,0,88.65,89,387.48,406.17,212818,
agm100g18,aggregate-medium-100-graphql,graphql,aggregate,medium,100,18,s1,0,0,26.354,31.6913,38.2698,3893.45,310,0.019015,0.015212,0,78.54,89,410.11,403.74,233606,
agm100g19,aggregate-medium-100-graphql,graphql,aggregate,medium,100,19,s3,0,0,27.8062,37.5324,48.0857,3758.08,355,0.022519,0.018016,0,82.2,89,402.1,399.86,225484,
agm100g20,aggregate-medium-100-graphql,graphql,aggregate,medium,100,20,s2,0,0,21.9177,28.437,31.9023,4546.47,283,0.017062,0.01365,0,77.94,89,395.18,401.44,272788,
agm100g21,aggregate-medium-100-graphql,graphql,aggregate,medium,100,21,s3,0,0,22.7154,28.4871,31.4487,4598.5,318,0.017092,0.013674,0,76.57,89,403.22,409.13,275910,
agm100g22,aggregate-medium-100-graphql,graphql,aggregate,medium,100,22,s3,0,0,24.9886,30.9441,39.9594,4005.04,283,0.018566,0.014853,0,76.6,89,398.95,402.01,240302,
agm100g23,aggregate-medium-100-graphql,graphql,aggregate,medium,100,23,s3,0,0,22.1182,27.2715,35.3059,4577.04,355,0.016363,0.01309,0,81.01,89,398.71,393.21,274622,
agm100g24,aggregate-medium-100-graphql,graphql,aggregate,medium,100,24,s2,0,0,26.8136,34.0972,41.7409,3556.27,330,0.020458,0.016367,0,84.61,89,402.31,403.75,213376,
agm100g25,aggregate-medium-100-graphql,graphql,aggregate,medium,100,25,s3,0,0,32.2096,44.0557,55.0336,2963.91,290,0.026433,0.021147,0,78.35,89,392.77,404.79,177834,
agm100g26,aggregate-medium-100-graphql,graphql,aggregate,medium,100,26,s3,0,0,20.7744,25.5408,28.8367,4926.61,271,0.015324,0.01226,0,79.84,89,397.53,403.65,295596,
agm100g27,aggregate-medium-100-graphql,graphql,aggregate,medium,100,27,s3,0,0,22.1008,26.94,34.2911,4472.82,308,0.016164,0.012931,0,80.34,89,402.09,408.41,268368,
agm100g28,aggregate-medium-100-graphql,graphql,aggregate,medium,100,28,s3,0,0,22.3917,29.0272,33.0943,4612.47,283,0.017416,0.013933,0,83.2,89,408.65,406.25,276748,
agm100g29,aggregate-medium-100-graphql,graphql,aggregate,medium,100,29,s2,0,0,30.3704,39.8902,50.9058,3224.33,333,0.023934,0.019147,0,84.83,89,401.25,400.31,193459,
agh10r00,aggregate-high-10-rest,rest,aggregate,high,10,0,s3,0,0,10.7539,13.4401,14.8377,909.3,690,0.008064,0.006451,0,37.04,45,401.94,399.13,54557,
agh10r01,aggregate-high-10-rest,rest,aggregate,high,10,1,s2,0,0,12.6546,17.2062,20.1706,784.15,642,0.010324,0.008259,0,39.37,45,400.01,413.84,47049,
agh10r02,aggregate-high-10-rest,rest,aggregate,high,10,2,s1,0,0,14.2611,18.5835,22.9763,672.64,759,0.01115,0.00892,0,42.13,45,387.87,415.45,40358,
agh10r03,aggregate-high-10-rest,rest,aggregate,high,10,3,s3,0,0,17.9725,23.4413,29.8179,582.45,660,0.014065,0.011252,0,41.6,45,393.59,416.13,34947,
agh10r04,aggregate-high-10-rest,rest,aggregate,high,10,4,s2,0,0,10.4134,13.5449,17.2662,912.59,683,0.008127,0.006502,0,38.72,45,405.69,399.88,54755,
agh10r05,aggregate-high-10-rest,rest,aggregate,high,10,5,s2,0,0,12.8319,16.125,20.3957,773.03,782,0.009675,0.00774,0,40.8,45,403.31,400.51,46381,
agh10r06,aggregate-high-10-rest,rest,aggregate,high,10,6,s3,0,0,14.4786,19.0798,24.7553,676.18,778,0.011448,0.009158,0,42.18,45,400.5,407.15,40570,
agh10r07,aggregate-high-10-rest,rest,aggregate,high,10,7,s1,0,0,11.827,14.5801,18.7929,811.98,758,0.008748,0.006998,0,37.25,45,401.36,410.8,48719,
agh10r08,aggregate-high-10-rest,rest,aggregate,high,10,8,s1,0,0,16.1415,19.9521,25.4367,591.63,754,0.011971,0.009577,0,41.87,45,404.75,410.57,35497,
agh10r09,aggregate-high-10-rest,rest,aggregate,high,10,9,s1,0,0,18.481,23.0528,25.9161,561.31,846,0.013832,0.011065,0,39.88,45,393.55,417.41,33678,
agh10r10,aggregate-high-10-rest,rest,aggregate,high,10,10,s3,0,0,13.6538,17.8832,22.9545,766.79,508,0.01073,0.008584,0,39.7,45,402.31,410.36,46007,
